split,image_id,image_path,height,width,channels,dtype,has_png_masks,mask_count,has_solution_rle,solution_rle_count
stage2_test_final,60fd9ffd0b8c95a4297504a48ade1f27797a53795be9fe6cb0e1ba2e71e6f606,data/raw/dsb2018/stage2_test_final/60fd9ffd0b8c95a4297504a48ade1f27797a53795be9fe6cb0e1ba2e71e6f606/images/60fd9ffd0b8c95a4297504a48ade1f27797a53795be9fe6cb0e1ba2e71e6f606.png,520,696,4,uint8,False,0,False,0
stage2_test_final,611dd733bdcc4e030c96f553dac01ac2805369b0808cac99ec4b02ca57100637,data/raw/dsb2018/stage2_test_final/611dd733bdcc4e030c96f553dac01ac2805369b0808cac99ec4b02ca57100637/images/611dd733bdcc4e030c96f553dac01ac2805369b0808cac99ec4b02ca57100637.png,520,696,4,uint8,False,0,False,0
stage2_test_final,61203ad23a4922eea896c71e302c94f3bb268181eae4993b2591e8bfddbe6438,data/raw/dsb2018/stage2_test_final/61203ad23a4922eea896c71e302c94f3bb268181eae4993b2591e8bfddbe6438/images/61203ad23a4922eea896c71e302c94f3bb268181eae4993b2591e8bfddbe6438.png,520,696,4,uint8,False,0,False,0
stage2_test_final,612dc9857cdd9aae35b82841749ee5495ba0d2aa58f26bb76ff0b0e02da11796,data/raw/dsb2018/stage2_test_final/612dc9857cdd9aae35b82841749ee5495ba0d2aa58f26bb76ff0b0e02da11796/images/612dc9857cdd9aae35b82841749ee5495ba0d2aa58f26bb76ff0b0e02da11796.png,360,360,4,uint8,False,0,False,0
stage2_test_final,615a27eb46ad06ce5e216668e7441c2942f2bdd760db33b72406ba1d1b38c76c,data/raw/dsb2018/stage2_test_final/615a27eb46ad06ce5e216668e7441c2942f2bdd760db33b72406ba1d1b38c76c/images/615a27eb46ad06ce5e216668e7441c2942f2bdd760db33b72406ba1d1b38c76c.png,512,512,4,uint8,False,0,False,0
stage2_test_final,61ade5322ed5e3b24cc73684d682b107e1e1d6f80535617cbcb152f25b3ac4a1,data/raw/dsb2018/stage2_test_final/61ade5322ed5e3b24cc73684d682b107e1e1d6f80535617cbcb152f25b3ac4a1/images/61ade5322ed5e3b24cc73684d682b107e1e1d6f80535617cbcb152f25b3ac4a1.png,256,256,4,uint8,False,0,False,0
stage2_test_final,61ae46618a37fda978e8a74cbc3925492fe394288eb102f8db832102c00098a3,data/raw/dsb2018/stage2_test_final/61ae46618a37fda978e8a74cbc3925492fe394288eb102f8db832102c00098a3/images/61ae46618a37fda978e8a74cbc3925492fe394288eb102f8db832102c00098a3.png,256,256,4,uint8,False,0,False,0
stage2_test_final,61b6d4d64012ee2d2c31a3d92902d8f04445dcac053e12e600d972ecec0e4aa4,data/raw/dsb2018/stage2_test_final/61b6d4d64012ee2d2c31a3d92902d8f04445dcac053e12e600d972ecec0e4aa4/images/61b6d4d64012ee2d2c31a3d92902d8f04445dcac053e12e600d972ecec0e4aa4.png,414,278,4,uint8,False,0,False,0
stage2_test_final,61f15758840c4068c0633f53795f33949dbfca53fe846c76633705373a6ab67f,data/raw/dsb2018/stage2_test_final/61f15758840c4068c0633f53795f33949dbfca53fe846c76633705373a6ab67f/images/61f15758840c4068c0633f53795f33949dbfca53fe846c76633705373a6ab67f.png,520,696,4,uint8,False,0,False,0
stage2_test_final,61f8bf495955a564eb80c0a33ec48a625b85b3d14cb0665b573241ca80b98dac,data/raw/dsb2018/stage2_test_final/61f8bf495955a564eb80c0a33ec48a625b85b3d14cb0665b573241ca80b98dac/images/61f8bf495955a564eb80c0a33ec48a625b85b3d14cb0665b573241ca80b98dac.png,304,560,4,uint8,False,0,False,0
stage2_test_final,6231e8ef2b66f7a58630df1dbf50ad730edcb35d5123612062f912e3c3ed9fd0,data/raw/dsb2018/stage2_test_final/6231e8ef2b66f7a58630df1dbf50ad730edcb35d5123612062f912e3c3ed9fd0/images/6231e8ef2b66f7a58630df1dbf50ad730edcb35d5123612062f912e3c3ed9fd0.png,520,696,4,uint8,False,0,False,0
stage2_test_final,62376362668799384fffe37e3d59b702bda79ab97578d3866620022820394507,data/raw/dsb2018/stage2_test_final/62376362668799384fffe37e3d59b702bda79ab97578d3866620022820394507/images/62376362668799384fffe37e3d59b702bda79ab97578d3866620022820394507.png,256,320,4,uint8,False,0,False,0
stage2_test_final,625f7700b9f1a56706554afd4f54f24d17cd8911f6a0545ff0dfe86e54f59eff,data/raw/dsb2018/stage2_test_final/625f7700b9f1a56706554afd4f54f24d17cd8911f6a0545ff0dfe86e54f59eff/images/625f7700b9f1a56706554afd4f54f24d17cd8911f6a0545ff0dfe86e54f59eff.png,256,256,4,uint8,False,0,False,0
stage2_test_final,62744cb2780bef982b9a9ab282512f133942181eddae5071ed7cda9d529f07a1,data/raw/dsb2018/stage2_test_final/62744cb2780bef982b9a9ab282512f133942181eddae5071ed7cda9d529f07a1/images/62744cb2780bef982b9a9ab282512f133942181eddae5071ed7cda9d529f07a1.png,414,278,4,uint8,False,0,False,0
stage2_test_final,6276a3ab6560a55cbf2e467827fdcdef9b7e62912f06e46bf6467e49f63aa5a8,data/raw/dsb2018/stage2_test_final/6276a3ab6560a55cbf2e467827fdcdef9b7e62912f06e46bf6467e49f63aa5a8/images/6276a3ab6560a55cbf2e467827fdcdef9b7e62912f06e46bf6467e49f63aa5a8.png,512,512,4,uint8,False,0,False,0
stage2_test_final,6277ce444ba4eab286401452c175898e088a58a462609ca83c2ad588d719cf50,data/raw/dsb2018/stage2_test_final/6277ce444ba4eab286401452c175898e088a58a462609ca83c2ad588d719cf50/images/6277ce444ba4eab286401452c175898e088a58a462609ca83c2ad588d719cf50.png,520,696,4,uint8,False,0,False,0
stage2_test_final,628b5bbe80a28103fd854d2db622122ddd666c756a4b62baf969331bcd59b6da,data/raw/dsb2018/stage2_test_final/628b5bbe80a28103fd854d2db622122ddd666c756a4b62baf969331bcd59b6da/images/628b5bbe80a28103fd854d2db622122ddd666c756a4b62baf969331bcd59b6da.png,520,696,4,uint8,False,0,False,0
stage2_test_final,62afc75a6cb6fbb8dd82e0137e34e9ed0b2f75890f880ba95a8841d77a87b407,data/raw/dsb2018/stage2_test_final/62afc75a6cb6fbb8dd82e0137e34e9ed0b2f75890f880ba95a8841d77a87b407/images/62afc75a6cb6fbb8dd82e0137e34e9ed0b2f75890f880ba95a8841d77a87b407.png,512,512,4,uint8,False,0,False,0
stage2_test_final,62b0b968f83796bf881404bb2122266aaabaa08b084b9472c770a6827bbe0070,data/raw/dsb2018/stage2_test_final/62b0b968f83796bf881404bb2122266aaabaa08b084b9472c770a6827bbe0070/images/62b0b968f83796bf881404bb2122266aaabaa08b084b9472c770a6827bbe0070.png,256,256,4,uint8,False,0,False,0
stage2_test_final,62e220353cf36af578120d2a754d9235cce773af9a5df97ba7d1ccc598d6cad5,data/raw/dsb2018/stage2_test_final/62e220353cf36af578120d2a754d9235cce773af9a5df97ba7d1ccc598d6cad5/images/62e220353cf36af578120d2a754d9235cce773af9a5df97ba7d1ccc598d6cad5.png,512,512,4,uint8,False,0,False,0
stage2_test_final,62fa04548a4ac1f478242a2abb1a2f6bfed8f3b1cf01a809c3227c5ed77c57ed,data/raw/dsb2018/stage2_test_final/62fa04548a4ac1f478242a2abb1a2f6bfed8f3b1cf01a809c3227c5ed77c57ed/images/62fa04548a4ac1f478242a2abb1a2f6bfed8f3b1cf01a809c3227c5ed77c57ed.png,520,696,4,uint8,False,0,False,0
stage2_test_final,634f19fda181885cdda143dd24fa878a3ad063c9c8d7e9be4e6a1b6b4de7c9f2,data/raw/dsb2018/stage2_test_final/634f19fda181885cdda143dd24fa878a3ad063c9c8d7e9be4e6a1b6b4de7c9f2/images/634f19fda181885cdda143dd24fa878a3ad063c9c8d7e9be4e6a1b6b4de7c9f2.png,414,278,4,uint8,False,0,False,0
stage2_test_final,635da3dcb673c5ea688bc11ad7a770bb032d081dd2b475f6174141c7032c66e1,data/raw/dsb2018/stage2_test_final/635da3dcb673c5ea688bc11ad7a770bb032d081dd2b475f6174141c7032c66e1/images/635da3dcb673c5ea688bc11ad7a770bb032d081dd2b475f6174141c7032c66e1.png,574,574,4,uint8,False,0,False,0
stage2_test_final,6379f9c037d9b86907b03b98e0fbb407cddaa1d1672ab5a234bb347e841e0cda,data/raw/dsb2018/stage2_test_final/6379f9c037d9b86907b03b98e0fbb407cddaa1d1672ab5a234bb347e841e0cda/images/6379f9c037d9b86907b03b98e0fbb407cddaa1d1672ab5a234bb347e841e0cda.png,256,256,4,uint8,False,0,False,0
stage2_test_final,638a5fdfaae08296f1085036b439297dd9f944660a3b9bd8e6271a478822b47c,data/raw/dsb2018/stage2_test_final/638a5fdfaae08296f1085036b439297dd9f944660a3b9bd8e6271a478822b47c/images/638a5fdfaae08296f1085036b439297dd9f944660a3b9bd8e6271a478822b47c.png,256,256,4,uint8,False,0,False,0
stage2_test_final,63aa3df8dd92563a5ce87f9d5d12c5c8dedec168192addca2f378dad3c908333,data/raw/dsb2018/stage2_test_final/63aa3df8dd92563a5ce87f9d5d12c5c8dedec168192addca2f378dad3c908333/images/63aa3df8dd92563a5ce87f9d5d12c5c8dedec168192addca2f378dad3c908333.png,256,256,4,uint8,False,0,False,0
stage2_test_final,63bc2a0c564882b414349b3485208e50b47aa56f8f0e9cc1fe1e0fe8cf60d1f6,data/raw/dsb2018/stage2_test_final/63bc2a0c564882b414349b3485208e50b47aa56f8f0e9cc1fe1e0fe8cf60d1f6/images/63bc2a0c564882b414349b3485208e50b47aa56f8f0e9cc1fe1e0fe8cf60d1f6.png,256,320,4,uint8,False,0,False,0
stage2_test_final,63ca8df5136ecd722e10263950a490f22f41702ab7dcea3980ba37ec1094f2f6,data/raw/dsb2018/stage2_test_final/63ca8df5136ecd722e10263950a490f22f41702ab7dcea3980ba37ec1094f2f6/images/63ca8df5136ecd722e10263950a490f22f41702ab7dcea3980ba37ec1094f2f6.png,256,256,4,uint8,False,0,False,0
stage2_test_final,63cf32f498669bae41c606c665729761167acaee8497857f2d8493fc963f41aa,data/raw/dsb2018/stage2_test_final/63cf32f498669bae41c606c665729761167acaee8497857f2d8493fc963f41aa/images/63cf32f498669bae41c606c665729761167acaee8497857f2d8493fc963f41aa.png,520,696,4,uint8,False,0,False,0
stage2_test_final,63d05dfead4f872c54231b79e2e7f69eda74df3a9b71284b415b18d0b82d5e1c,data/raw/dsb2018/stage2_test_final/63d05dfead4f872c54231b79e2e7f69eda74df3a9b71284b415b18d0b82d5e1c/images/63d05dfead4f872c54231b79e2e7f69eda74df3a9b71284b415b18d0b82d5e1c.png,256,256,4,uint8,False,0,False,0
stage2_test_final,63ff6039d750ec348090f50dd9b7e88ecc9fb921da42c6e310c2e303664bd83e,data/raw/dsb2018/stage2_test_final/63ff6039d750ec348090f50dd9b7e88ecc9fb921da42c6e310c2e303664bd83e/images/63ff6039d750ec348090f50dd9b7e88ecc9fb921da42c6e310c2e303664bd83e.png,256,256,4,uint8,False,0,False,0
stage2_test_final,6438ed22f425fcfc60f487d8872a5ed1fec0be49520838271d8239371a34adc6,data/raw/dsb2018/stage2_test_final/6438ed22f425fcfc60f487d8872a5ed1fec0be49520838271d8239371a34adc6/images/6438ed22f425fcfc60f487d8872a5ed1fec0be49520838271d8239371a34adc6.png,256,256,4,uint8,False,0,False,0
stage2_test_final,644a74003d318b27ac7037148537e28414370f318ddab11538cc2545acbf1f89,data/raw/dsb2018/stage2_test_final/644a74003d318b27ac7037148537e28414370f318ddab11538cc2545acbf1f89/images/644a74003d318b27ac7037148537e28414370f318ddab11538cc2545acbf1f89.png,256,256,4,uint8,False,0,False,0
stage2_test_final,644d0b9806a28091905a3aa354ff472b8b2192911d46293206688d22fec0c6e0,data/raw/dsb2018/stage2_test_final/644d0b9806a28091905a3aa354ff472b8b2192911d46293206688d22fec0c6e0/images/644d0b9806a28091905a3aa354ff472b8b2192911d46293206688d22fec0c6e0.png,256,256,4,uint8,False,0,False,0
stage2_test_final,645b599a8933519a22037a231a0a11ce013d9a53c1d23b722549ceec2120800b,data/raw/dsb2018/stage2_test_final/645b599a8933519a22037a231a0a11ce013d9a53c1d23b722549ceec2120800b/images/645b599a8933519a22037a231a0a11ce013d9a53c1d23b722549ceec2120800b.png,360,360,4,uint8,False,0,False,0
stage2_test_final,646f5e00a2db3add97fb80a83ef3c07edd1b17b1b0d47c2bd650cdcab9f322c0,data/raw/dsb2018/stage2_test_final/646f5e00a2db3add97fb80a83ef3c07edd1b17b1b0d47c2bd650cdcab9f322c0/images/646f5e00a2db3add97fb80a83ef3c07edd1b17b1b0d47c2bd650cdcab9f322c0.png,1024,1360,1,uint16,False,0,False,0
stage2_test_final,6477a732ec0d90bf95cc10e9897092491a65042f4413ff53d08b7b30aade04e8,data/raw/dsb2018/stage2_test_final/6477a732ec0d90bf95cc10e9897092491a65042f4413ff53d08b7b30aade04e8/images/6477a732ec0d90bf95cc10e9897092491a65042f4413ff53d08b7b30aade04e8.png,256,256,4,uint8,False,0,False,0
stage2_test_final,648c21c0a94e85ff1397c798d26f3f76d42b2448ecef22c152a06a165e33b390,data/raw/dsb2018/stage2_test_final/648c21c0a94e85ff1397c798d26f3f76d42b2448ecef22c152a06a165e33b390/images/648c21c0a94e85ff1397c798d26f3f76d42b2448ecef22c152a06a165e33b390.png,256,256,4,uint8,False,0,False,0
stage2_test_final,649f64903bc836a5b0e740b7d92fdba9e509a90c0e88251c11281c2728d96a75,data/raw/dsb2018/stage2_test_final/649f64903bc836a5b0e740b7d92fdba9e509a90c0e88251c11281c2728d96a75/images/649f64903bc836a5b0e740b7d92fdba9e509a90c0e88251c11281c2728d96a75.png,574,574,4,uint8,False,0,False,0
stage2_test_final,64a78750efd256b849a0ef5f9a5f20ff87f8895ab4c23283b6ed12d264f52224,data/raw/dsb2018/stage2_test_final/64a78750efd256b849a0ef5f9a5f20ff87f8895ab4c23283b6ed12d264f52224/images/64a78750efd256b849a0ef5f9a5f20ff87f8895ab4c23283b6ed12d264f52224.png,256,256,4,uint8,False,0,False,0
stage2_test_final,650380488410f57d56b01baff0d6b3cb64bedf6ff42dd078a9d261cc11ebe492,data/raw/dsb2018/stage2_test_final/650380488410f57d56b01baff0d6b3cb64bedf6ff42dd078a9d261cc11ebe492/images/650380488410f57d56b01baff0d6b3cb64bedf6ff42dd078a9d261cc11ebe492.png,414,278,4,uint8,False,0,False,0
stage2_test_final,6507e84d7f19293ae8f81024a37319f3c2030a0601f9478b5162dc59e09ef5b8,data/raw/dsb2018/stage2_test_final/6507e84d7f19293ae8f81024a37319f3c2030a0601f9478b5162dc59e09ef5b8/images/6507e84d7f19293ae8f81024a37319f3c2030a0601f9478b5162dc59e09ef5b8.png,520,696,4,uint8,False,0,False,0
stage2_test_final,6536ac891b63a71d0584828dd9c6d36b35639c5296c3c20c86c548fa72592c39,data/raw/dsb2018/stage2_test_final/6536ac891b63a71d0584828dd9c6d36b35639c5296c3c20c86c548fa72592c39/images/6536ac891b63a71d0584828dd9c6d36b35639c5296c3c20c86c548fa72592c39.png,520,696,4,uint8,False,0,False,0
stage2_test_final,653d605e8b4c794e910f7846a2af23f36ba18caca3ff8af05e3c9c6c9be14c70,data/raw/dsb2018/stage2_test_final/653d605e8b4c794e910f7846a2af23f36ba18caca3ff8af05e3c9c6c9be14c70/images/653d605e8b4c794e910f7846a2af23f36ba18caca3ff8af05e3c9c6c9be14c70.png,512,512,4,uint8,False,0,False,0
stage2_test_final,655bf63781f2fa547a2cb3bbb83111ccd764f3da872d2efc45a435a5cfd6f804,data/raw/dsb2018/stage2_test_final/655bf63781f2fa547a2cb3bbb83111ccd764f3da872d2efc45a435a5cfd6f804/images/655bf63781f2fa547a2cb3bbb83111ccd764f3da872d2efc45a435a5cfd6f804.png,256,256,4,uint8,False,0,False,0
stage2_test_final,6574c07b2d76854605ec61c47dc18549110c4f20a3299f0ce8a0f2b5331f6a44,data/raw/dsb2018/stage2_test_final/6574c07b2d76854605ec61c47dc18549110c4f20a3299f0ce8a0f2b5331f6a44/images/6574c07b2d76854605ec61c47dc18549110c4f20a3299f0ce8a0f2b5331f6a44.png,256,256,4,uint8,False,0,False,0
stage2_test_final,657fb28936e8708d604ee5090ca05169c1577409977bdf8800c17c977d5ba005,data/raw/dsb2018/stage2_test_final/657fb28936e8708d604ee5090ca05169c1577409977bdf8800c17c977d5ba005/images/657fb28936e8708d604ee5090ca05169c1577409977bdf8800c17c977d5ba005.png,256,256,4,uint8,False,0,False,0
stage2_test_final,6587146f37b679f70a565dca3aa1bb3a7dcd9fcd213b5e0d3486f6ba7504bebf,data/raw/dsb2018/stage2_test_final/6587146f37b679f70a565dca3aa1bb3a7dcd9fcd213b5e0d3486f6ba7504bebf/images/6587146f37b679f70a565dca3aa1bb3a7dcd9fcd213b5e0d3486f6ba7504bebf.png,414,278,4,uint8,False,0,False,0
stage2_test_final,658b29adaa55e3a60d536f79762a2c06bd06ba2b7b3c3ab880a71d763c9c30eb,data/raw/dsb2018/stage2_test_final/658b29adaa55e3a60d536f79762a2c06bd06ba2b7b3c3ab880a71d763c9c30eb/images/658b29adaa55e3a60d536f79762a2c06bd06ba2b7b3c3ab880a71d763c9c30eb.png,256,256,4,uint8,False,0,False,0
stage2_test_final,65b2029f0e9e7b0c6272e2ba0a9dda8453daa5e557013e4a77a42e88aee54348,data/raw/dsb2018/stage2_test_final/65b2029f0e9e7b0c6272e2ba0a9dda8453daa5e557013e4a77a42e88aee54348/images/65b2029f0e9e7b0c6272e2ba0a9dda8453daa5e557013e4a77a42e88aee54348.png,304,560,4,uint8,False,0,False,0
stage2_test_final,65b9abc2ffa3c032a3682911cee038358f02a3bbcf48370a70f6fae9cb0c3ac5,data/raw/dsb2018/stage2_test_final/65b9abc2ffa3c032a3682911cee038358f02a3bbcf48370a70f6fae9cb0c3ac5/images/65b9abc2ffa3c032a3682911cee038358f02a3bbcf48370a70f6fae9cb0c3ac5.png,520,696,4,uint8,False,0,False,0
stage2_test_final,65d14d3f750a78757f287c0400a98cc30231424b2edf57f8b2165efeb5345607,data/raw/dsb2018/stage2_test_final/65d14d3f750a78757f287c0400a98cc30231424b2edf57f8b2165efeb5345607/images/65d14d3f750a78757f287c0400a98cc30231424b2edf57f8b2165efeb5345607.png,520,696,4,uint8,False,0,False,0
stage2_test_final,65d9804865dcbcf5789dcac9c27a9db32da1381eb2e36126c3ed9ab3c83c14b5,data/raw/dsb2018/stage2_test_final/65d9804865dcbcf5789dcac9c27a9db32da1381eb2e36126c3ed9ab3c83c14b5/images/65d9804865dcbcf5789dcac9c27a9db32da1381eb2e36126c3ed9ab3c83c14b5.png,256,256,4,uint8,False,0,False,0
stage2_test_final,65f8e1d4bdebfe920b7a8e8988eeb088a9dc43571a6f57a45e6d93a9fa77c271,data/raw/dsb2018/stage2_test_final/65f8e1d4bdebfe920b7a8e8988eeb088a9dc43571a6f57a45e6d93a9fa77c271/images/65f8e1d4bdebfe920b7a8e8988eeb088a9dc43571a6f57a45e6d93a9fa77c271.png,256,256,4,uint8,False,0,False,0
stage2_test_final,660d8a08c0d5cc66c3e80df74142a4b117fa6db993d7649b15c969696c33053f,data/raw/dsb2018/stage2_test_final/660d8a08c0d5cc66c3e80df74142a4b117fa6db993d7649b15c969696c33053f/images/660d8a08c0d5cc66c3e80df74142a4b117fa6db993d7649b15c969696c33053f.png,520,696,4,uint8,False,0,False,0
stage2_test_final,661d18ea6b1883f346fc9041ab0b19cf515b8b3d72c9eb36e24da385420da6ce,data/raw/dsb2018/stage2_test_final/661d18ea6b1883f346fc9041ab0b19cf515b8b3d72c9eb36e24da385420da6ce/images/661d18ea6b1883f346fc9041ab0b19cf515b8b3d72c9eb36e24da385420da6ce.png,520,696,4,uint8,False,0,False,0
stage2_test_final,66227d4586da6e0d139bc484fd25c5cc07737a5200fe423016f288e4d4af93d9,data/raw/dsb2018/stage2_test_final/66227d4586da6e0d139bc484fd25c5cc07737a5200fe423016f288e4d4af93d9/images/66227d4586da6e0d139bc484fd25c5cc07737a5200fe423016f288e4d4af93d9.png,574,574,4,uint8,False,0,False,0
stage2_test_final,6653b98966551c56b594524e132baf80bc4d971a95d353f10c6786e45546ed20,data/raw/dsb2018/stage2_test_final/6653b98966551c56b594524e132baf80bc4d971a95d353f10c6786e45546ed20/images/6653b98966551c56b594524e132baf80bc4d971a95d353f10c6786e45546ed20.png,574,574,4,uint8,False,0,False,0
stage2_test_final,6656a6fe7d27803e5ccf415c71b868243326dd699c059964c42a91ce97966a2f,data/raw/dsb2018/stage2_test_final/6656a6fe7d27803e5ccf415c71b868243326dd699c059964c42a91ce97966a2f/images/6656a6fe7d27803e5ccf415c71b868243326dd699c059964c42a91ce97966a2f.png,256,256,4,uint8,False,0,False,0
stage2_test_final,665ab41808fe99b0afbc49bc43855d5544a87390926578dfeb6095ae39519f26,data/raw/dsb2018/stage2_test_final/665ab41808fe99b0afbc49bc43855d5544a87390926578dfeb6095ae39519f26/images/665ab41808fe99b0afbc49bc43855d5544a87390926578dfeb6095ae39519f26.png,574,574,4,uint8,False,0,False,0
stage2_test_final,66763f3cf8a5e21263a7e9de483bc2fd26409cc6caa3f918d93a10187a7ba2be,data/raw/dsb2018/stage2_test_final/66763f3cf8a5e21263a7e9de483bc2fd26409cc6caa3f918d93a10187a7ba2be/images/66763f3cf8a5e21263a7e9de483bc2fd26409cc6caa3f918d93a10187a7ba2be.png,574,574,4,uint8,False,0,False,0
stage2_test_final,667cbda17dd622012d8e58de70906eabdf19fc908bc100f7f09a678899b39c0a,data/raw/dsb2018/stage2_test_final/667cbda17dd622012d8e58de70906eabdf19fc908bc100f7f09a678899b39c0a/images/667cbda17dd622012d8e58de70906eabdf19fc908bc100f7f09a678899b39c0a.png,256,256,4,uint8,False,0,False,0
stage2_test_final,669bc0d82fe9ffb4d352188623dd4aeb3eceebf11baa0a11d540c8115f972c9f,data/raw/dsb2018/stage2_test_final/669bc0d82fe9ffb4d352188623dd4aeb3eceebf11baa0a11d540c8115f972c9f/images/669bc0d82fe9ffb4d352188623dd4aeb3eceebf11baa0a11d540c8115f972c9f.png,256,320,4,uint8,False,0,False,0
stage2_test_final,66a526fa56094d090cfb66ad3acd3cd1c81fba385fba9468d84252320dc0e1b5,data/raw/dsb2018/stage2_test_final/66a526fa56094d090cfb66ad3acd3cd1c81fba385fba9468d84252320dc0e1b5/images/66a526fa56094d090cfb66ad3acd3cd1c81fba385fba9468d84252320dc0e1b5.png,304,560,4,uint8,False,0,False,0
stage2_test_final,66ea4a387394af813f2f1605577cc671af42844df4bc55b0858c3bb1319bdd62,data/raw/dsb2018/stage2_test_final/66ea4a387394af813f2f1605577cc671af42844df4bc55b0858c3bb1319bdd62/images/66ea4a387394af813f2f1605577cc671af42844df4bc55b0858c3bb1319bdd62.png,256,256,4,uint8,False,0,False,0
stage2_test_final,6710d57784372fd5557e1e0910ac296b4e384ca8f5505e6165aba5bb36fdf5b9,data/raw/dsb2018/stage2_test_final/6710d57784372fd5557e1e0910ac296b4e384ca8f5505e6165aba5bb36fdf5b9/images/6710d57784372fd5557e1e0910ac296b4e384ca8f5505e6165aba5bb36fdf5b9.png,574,574,4,uint8,False,0,False,0
stage2_test_final,671607c5d1e1cedfdfa92ef499e02d83aad72aee77f5e467d816b24f21a97e8e,data/raw/dsb2018/stage2_test_final/671607c5d1e1cedfdfa92ef499e02d83aad72aee77f5e467d816b24f21a97e8e/images/671607c5d1e1cedfdfa92ef499e02d83aad72aee77f5e467d816b24f21a97e8e.png,256,256,4,uint8,False,0,False,0
stage2_test_final,673cd1c0a75308aa345bc9a4fa6202dee68442032540a2e95e845da8ab3a18ed,data/raw/dsb2018/stage2_test_final/673cd1c0a75308aa345bc9a4fa6202dee68442032540a2e95e845da8ab3a18ed/images/673cd1c0a75308aa345bc9a4fa6202dee68442032540a2e95e845da8ab3a18ed.png,256,320,4,uint8,False,0,False,0
stage2_test_final,674ae3f9c9c7569b328a13456b7147559761518f62560c93749dc35178e2396d,data/raw/dsb2018/stage2_test_final/674ae3f9c9c7569b328a13456b7147559761518f62560c93749dc35178e2396d/images/674ae3f9c9c7569b328a13456b7147559761518f62560c93749dc35178e2396d.png,574,574,4,uint8,False,0,False,0
stage2_test_final,676daab23d0acf4b072b15c170d3d16a25f1b75a8b5e6ee7d7ced99b87cb7722,data/raw/dsb2018/stage2_test_final/676daab23d0acf4b072b15c170d3d16a25f1b75a8b5e6ee7d7ced99b87cb7722/images/676daab23d0acf4b072b15c170d3d16a25f1b75a8b5e6ee7d7ced99b87cb7722.png,256,256,4,uint8,False,0,False,0
stage2_test_final,67706c805f79317a27790521cfb64dbc2d49a4a50a72fb57aca3ebac6f273e1d,data/raw/dsb2018/stage2_test_final/67706c805f79317a27790521cfb64dbc2d49a4a50a72fb57aca3ebac6f273e1d/images/67706c805f79317a27790521cfb64dbc2d49a4a50a72fb57aca3ebac6f273e1d.png,574,574,4,uint8,False,0,False,0
stage2_test_final,679775509a6746bbe7c2cc7bd3900517373108945a74a95d27fd6d4900b3841e,data/raw/dsb2018/stage2_test_final/679775509a6746bbe7c2cc7bd3900517373108945a74a95d27fd6d4900b3841e/images/679775509a6746bbe7c2cc7bd3900517373108945a74a95d27fd6d4900b3841e.png,574,574,4,uint8,False,0,False,0
stage2_test_final,679d6bb695ef16930c98a4ab7c11fac74e7836fa3ea49ee0cb7a0c43e08542bd,data/raw/dsb2018/stage2_test_final/679d6bb695ef16930c98a4ab7c11fac74e7836fa3ea49ee0cb7a0c43e08542bd/images/679d6bb695ef16930c98a4ab7c11fac74e7836fa3ea49ee0cb7a0c43e08542bd.png,256,256,4,uint8,False,0,False,0
stage2_test_final,67bd39d59403ea3881267f26182a2ddc8667cbc35157b70d884d329c8b17c41d,data/raw/dsb2018/stage2_test_final/67bd39d59403ea3881267f26182a2ddc8667cbc35157b70d884d329c8b17c41d/images/67bd39d59403ea3881267f26182a2ddc8667cbc35157b70d884d329c8b17c41d.png,256,256,4,uint8,False,0,False,0
stage2_test_final,67d17a01ea0b210222aa981e5f75ee7d2b6a1d84239e136bdded220ded7f240f,data/raw/dsb2018/stage2_test_final/67d17a01ea0b210222aa981e5f75ee7d2b6a1d84239e136bdded220ded7f240f/images/67d17a01ea0b210222aa981e5f75ee7d2b6a1d84239e136bdded220ded7f240f.png,414,278,4,uint8,False,0,False,0
stage2_test_final,67ea6e8b901ac06169f4a9403aa96d26f4ec63c58cd136632b30cd7a007fdd63,data/raw/dsb2018/stage2_test_final/67ea6e8b901ac06169f4a9403aa96d26f4ec63c58cd136632b30cd7a007fdd63/images/67ea6e8b901ac06169f4a9403aa96d26f4ec63c58cd136632b30cd7a007fdd63.png,304,560,4,uint8,False,0,False,0
stage2_test_final,68131d21c266d85561864dc0691d651e09d4f9019d09b18b4b3cafc75ee4d6c8,data/raw/dsb2018/stage2_test_final/68131d21c266d85561864dc0691d651e09d4f9019d09b18b4b3cafc75ee4d6c8/images/68131d21c266d85561864dc0691d651e09d4f9019d09b18b4b3cafc75ee4d6c8.png,256,256,4,uint8,False,0,False,0
stage2_test_final,6813695ad06943842036f257fc877c481828f00c06844f28ec31e2103f57bfaa,data/raw/dsb2018/stage2_test_final/6813695ad06943842036f257fc877c481828f00c06844f28ec31e2103f57bfaa/images/6813695ad06943842036f257fc877c481828f00c06844f28ec31e2103f57bfaa.png,256,256,4,uint8,False,0,False,0
stage2_test_final,68152533052f06abb6a09c577687de8e95f6bd2943aa3509d45c50665a1183de,data/raw/dsb2018/stage2_test_final/68152533052f06abb6a09c577687de8e95f6bd2943aa3509d45c50665a1183de/images/68152533052f06abb6a09c577687de8e95f6bd2943aa3509d45c50665a1183de.png,574,574,4,uint8,False,0,False,0
